klm;woj;wojewodztwo;trb;zut;d21;d32;d345;d347;d348;d36;d38;d61;d63;los;dochg;wydg
2;32;zachodniopomorskie;3;1;2;1;1;4;1;48;3;4;2;4;7 125,98;4 668,30
2;32;zachodniopomorskie;6;1;2;1;1;4;1;42;2;5;1;3;2 025,20;2 424,35
2;32;zachodniopomorskie;8;1;2;1;1;3;1;49;2;4;2;4;3 018,60;2 210,47
2;32;zachodniopomorskie;11;7;2;1;1;4;1;31;1;3;3;1;969,75;734,76
2;32;zachodniopomorskie;11;7;2;1;1;4;2;21;1;5;1;1;300;411,47
2;32;zachodniopomorskie;11;6;2;1;1;4;1;45;3;3;3;1;1 191,30;1 140,04
2;32;zachodniopomorskie;2;1;2;1;1;4;1;45;2;5;1;3;1 090,00;1 082,00
2;32;zachodniopomorskie;11;6;2;1;1;4;1;31;1;4;2;1;516,4;563,69
2;32;zachodniopomorskie;1;5;2;1;1;4;1;47;2;3;3;2;1 870,80;2 088,69
2;32;zachodniopomorskie;1;5;1;1;1;1;1;63;3;2;4;2;3 094,60;2 836,88
2;32;zachodniopomorskie;1;5;2;1;1;1;1;65;3;3;3;2;1 949,40;2 269,25
2;32;zachodniopomorskie;11;5;2;1;1;3;1;26;1;3;3;1;1 004,10;1 236,66
2;32;zachodniopomorskie;11;5;2;1;1;4;1;45;3;3;3;1;1 522,20;1 562,80
2;32;zachodniopomorskie;1;1;2;1;1;4;1;46;2;3;3;2;2 487,40;2 147,05
2;32;zachodniopomorskie;11;1;2;1;1;4;1;32;1;2;4;1;2 440,10;1 615,92
2;32;zachodniopomorskie;1;5;2;1;1;4;1;39;2;3;3;2;2 471,10;1 768,37
2;32;zachodniopomorskie;11;4;2;1;1;4;1;44;1;3;4;1;2 038,40;2 340,31
2;32;zachodniopomorskie;6;1;2;1;1;1;1;55;2;4;2;2;2 286,81;1 912,13
2;32;zachodniopomorskie;3;4;2;1;1;1;1;73;4;2;4;4;5 000,00;4 370,66
2;32;zachodniopomorskie;12;6;2;1;1;1;1;65;3;4;1;3;2 214,77;1 602,77
2;32;zachodniopomorskie;2;1;2;1;1;1;1;65;3;3;4;3;3 626,00;2 947,48
2;32;zachodniopomorskie;12;5;2;1;1;1;1;65;3;3;3;2;2 234,09;2 362,17
2;32;zachodniopomorskie;3;1;2;1;1;1;1;64;3;3;3;4;1 850,00;2 223,86
2;32;zachodniopomorskie;2;1;1;1;1;1;1;67;3;2;4;3;3 882,90;3 651,53
2;32;zachodniopomorskie;11;1;2;1;1;1;1;64;3;3;3;1;1 554,00;3 460,16
2;32;zachodniopomorskie;6;1;1;1;1;1;2;64;3;2;4;2;1 834,49;1 195,94
2;32;zachodniopomorskie;6;1;1;1;1;1;1;65;3;2;5;2;5 341,38;31 927,62
2;32;zachodniopomorskie;3;1;2;1;1;1;1;71;4;3;2;4;3 443,27;3 929,70
2;32;zachodniopomorskie;3;1;2;1;1;1;1;54;2;3;4;4;1 610,50;1 524,05
2;32;zachodniopomorskie;6;4;2;1;1;1;1;54;2;3;3;3;3 100,00;3 798,37
2;32;zachodniopomorskie;11;5;2;1;1;1;1;49;2;3;2;1;1 122,11;1 449,94
2;32;zachodniopomorskie;4;1;2;1;1;1;1;65;3;4;2;5;2 128,45;2 275,27
2;32;zachodniopomorskie;12;4;2;1;1;1;1;68;3;3;3;4;3 600,00;4 998,63
2;32;zachodniopomorskie;1;5;1;1;1;1;1;54;2;3;4;2;2 243,67;1 533,50
2;32;zachodniopomorskie;2;1;2;1;1;1;1;65;3;2;3;3;2 530,48;1 863,52
2;32;zachodniopomorskie;6;1;2;1;1;1;2;52;2;3;3;2;1 616,50;1 834,83
2;32;zachodniopomorskie;11;6;2;1;1;1;2;15;1;3;3;1;1 073,90;1 470,87
2;32;zachodniopomorskie;3;1;2;1;1;1;1;65;3;3;2;4;3 409,45;3 605,37
2;32;zachodniopomorskie;3;1;2;1;1;1;1;65;3;2;3;4;3 664,00;1 597,93
2;32;zachodniopomorskie;11;7;2;1;1;1;2;18;1;3;3;1;1 529,01;1 852,50
2;32;zachodniopomorskie;11;7;2;1;1;1;2;18;1;1;5;1;126,45;2 469,38
2;32;zachodniopomorskie;11;7;2;1;1;1;2;20;1;3;3;1;741,76;1 359,29
2;32;zachodniopomorskie;11;5;2;1;1;1;1;64;3;3;5;1;1 884,87;2 369,56
2;32;zachodniopomorskie;3;1;2;1;1;1;1;64;3;2;4;4;8 038,40;4 351,77
2;32;zachodniopomorskie;12;1;2;1;1;1;1;50;2;3;3;3;2 700,00;1 991,47
2;32;zachodniopomorskie;4;1;1;1;1;1;1;77;4;4;3;5;2 885,00;2 430,55
2;32;zachodniopomorskie;4;1;2;1;1;1;1;74;4;4;1;5;3 015,00;2 053,20
2;32;zachodniopomorskie;2;1;2;1;3;1;1;76;4;3;2;3;3 350,00;3 591,96
2;32;zachodniopomorskie;3;6;2;1;1;1;1;49;2;4;1;4;2 039,79;1 707,96
2;32;zachodniopomorskie;3;1;2;1;1;1;1;58;2;5;1;4;1 105,26;1 112,81
2;32;zachodniopomorskie;3;4;2;1;3;1;1;76;4;3;5;4;3 300,00;2 031,55
2;32;zachodniopomorskie;11;4;2;1;1;1;2;50;2;2;5;1;8 800,00;18 857,61
2;32;zachodniopomorskie;3;4;2;1;1;1;2;64;3;2;4;4;15 000,00;4 665,74
2;32;zachodniopomorskie;3;1;2;1;1;1;1;60;3;4;1;4;2 441,00;2 154,89
2;32;zachodniopomorskie;2;5;2;1;1;1;1;67;3;4;2;3;2 850,00;1 924,19
2;32;zachodniopomorskie;3;1;2;1;1;1;1;49;2;3;2;4;2 373,80;1 970,43
2;32;zachodniopomorskie;5;1;1;1;1;1;1;70;4;4;3;6;3 151,10;3 752,17
2;32;zachodniopomorskie;4;1;2;1;1;1;1;79;4;4;2;5;2 050,00;2 502,85
2;32;zachodniopomorskie;12;6;2;1;1;1;2;50;2;5;1;3;1 339,10;937,94
2;32;zachodniopomorskie;2;4;2;1;1;1;1;50;2;3;3;3;3 009,50;2 300,04
2;32;zachodniopomorskie;12;1;2;1;1;1;1;60;3;3;3;4;3 445,00;3 463,74
2;32;zachodniopomorskie;3;1;2;1;1;1;1;64;3;3;2;4;10 033,25;3 399,74
2;32;zachodniopomorskie;4;1;2;1;1;1;1;74;4;3;2;5;3 368,00;2 610,86
2;32;zachodniopomorskie;2;1;2;1;1;1;1;50;2;3;3;3;3 600,00;3 494,01
2;32;zachodniopomorskie;2;1;2;1;1;1;1;63;3;3;4;3;4 200,00;4 294,97
2;32;zachodniopomorskie;3;1;2;1;1;1;1;65;3;3;4;4;2 003,80;1 823,51
2;32;zachodniopomorskie;2;1;2;1;1;1;1;50;2;4;2;3;2 021,40;2 451,62
2;32;zachodniopomorskie;2;1;2;1;1;1;1;71;3;3;2;3;3 696,96;2 587,22
2;32;zachodniopomorskie;1;5;2;1;1;1;1;51;2;2;4;2;2 050,45;1 488,76
2;32;zachodniopomorskie;12;5;2;1;1;1;1;49;2;3;4;2;2 425,00;1 460,87
2;32;zachodniopomorskie;2;1;2;1;1;1;1;48;2;3;3;3;1 982,80;1 236,98
2;32;zachodniopomorskie;2;1;2;1;1;3;1;64;2;2;4;3;5 860,83;1 790,79
2;32;zachodniopomorskie;11;1;2;1;1;3;1;80;3;3;4;1;947,53;1 710,35
2;32;zachodniopomorskie;6;1;2;1;1;1;1;47;2;3;4;2;2 320,00;1 324,42
2;32;zachodniopomorskie;8;6;2;1;1;1;2;38;2;5;1;5;1 002,00;1 428,06
2;32;zachodniopomorskie;6;1;2;1;1;3;2;35;1;3;3;2;1 320,94;1 728,39
2;32;zachodniopomorskie;2;1;2;1;1;1;1;40;2;3;3;3;2 189,15;1 429,12
2;32;zachodniopomorskie;11;1;2;1;1;4;1;50;2;2;4;1;2 310,90;2 453,09
2;32;zachodniopomorskie;12;5;2;1;1;1;1;92;3;2;4;4;3 622,37;3 919,95
2;32;zachodniopomorskie;1;6;2;1;1;1;2;40;2;3;3;2;1 685,26;1 863,01
2;32;zachodniopomorskie;2;1;2;1;1;4;1;94;3;3;4;3;2 252,94;1 790,49
2;32;zachodniopomorskie;11;5;2;1;1;1;1;42;2;2;4;1;1 060,30;932,82
2;32;zachodniopomorskie;8;1;2;1;1;4;1;88;3;3;4;4;3 940,00;2 960,42
2;32;zachodniopomorskie;6;6;2;1;1;1;1;28;1;3;2;2;1 455,12;1 329,15
2;32;zachodniopomorskie;3;1;1;1;1;3;1;37;2;3;4;4;1 943,80;1 278,03
2;32;zachodniopomorskie;12;5;1;1;1;4;1;130;5;3;3;2;2 042,97;1 592,23
2;32;zachodniopomorskie;6;7;2;1;1;4;2;89;3;5;1;2;771,13;647,5
2;32;zachodniopomorskie;1;5;2;1;1;4;1;82;3;2;4;2;2 850,93;1 930,27
2;32;zachodniopomorskie;12;5;1;1;1;3;2;81;3;4;3;4;1 362,44;1 310,23
2;32;zachodniopomorskie;1;5;2;1;1;1;1;42;2;4;3;2;1 114,66;1 465,18
2;32;zachodniopomorskie;11;5;2;1;1;1;1;42;2;3;3;1;950,95;848,3
2;32;zachodniopomorskie;1;5;2;1;1;1;1;47;3;1;6;2;2 918,70;2 355,18
2;32;zachodniopomorskie;2;6;2;1;1;1;1;64;3;3;2;3;3 016,40;3 716,24
2;32;zachodniopomorskie;11;1;2;1;1;1;1;64;3;2;2;1;4 570,20;2 836,58
2;32;zachodniopomorskie;3;1;2;1;1;1;1;72;4;4;2;4;3 766,10;3 992,14
2;32;zachodniopomorskie;2;5;2;1;1;1;1;52;2;3;3;3;2 662,70;2 305,15
2;32;zachodniopomorskie;4;1;2;1;1;1;2;64;3;5;1;5;2 130,00;2 038,12
2;32;zachodniopomorskie;11;5;2;1;1;1;1;53;2;4;2;1;959,25;1 147,75
2;32;zachodniopomorskie;11;1;2;1;1;1;1;51;2;2;4;1;3 824,00;3 488,87
2;32;zachodniopomorskie;11;6;2;1;1;1;1;52;2;3;3;1;1 723,70;1 138,64
2;32;zachodniopomorskie;2;1;2;1;1;1;1;55;3;4;2;3;2 765,80;1 471,01
2;32;zachodniopomorskie;1;5;2;1;1;1;1;74;4;2;4;2;3 489,00;2 610,69
2;32;zachodniopomorskie;2;1;2;1;1;1;1;51;2;3;3;3;1 890,00;2 068,67
2;32;zachodniopomorskie;2;1;2;1;1;1;1;56;2;3;3;3;2 270,14;2 813,41
2;32;zachodniopomorskie;2;1;2;1;1;1;1;52;2;5;1;3;1 696,05;1 508,54
2;32;zachodniopomorskie;2;1;2;1;1;1;1;64;3;4;2;3;2 245,20;1 804,13
2;32;zachodniopomorskie;2;7;2;1;1;1;1;52;2;5;1;3;1 155,70;1 349,04
2;32;zachodniopomorskie;2;1;2;1;1;1;1;51;2;2;4;3;4 159,00;3 657,51
2;32;zachodniopomorskie;3;1;2;1;1;1;1;64;3;2;4;4;3 704,00;3 465,79
2;32;zachodniopomorskie;4;1;2;1;1;1;1;62;3;3;3;5;3 663,10;12 060,33
2;32;zachodniopomorskie;2;1;2;1;1;1;1;65;3;3;3;3;2 593,90;1 888,09
2;32;zachodniopomorskie;1;1;2;1;1;1;2;58;3;4;2;2;1 795,06;1 553,48
2;32;zachodniopomorskie;2;4;2;1;1;1;1;56;3;2;4;3;5 693,80;3 425,66
2;32;zachodniopomorskie;2;4;1;1;1;1;1;55;3;4;2;3;3 962,70;2 835,62
2;32;zachodniopomorskie;8;1;2;1;1;1;1;72;4;3;4;4;4 983,90;3 252,40
2;32;zachodniopomorskie;12;1;2;1;1;1;1;64;3;3;4;4;4 238,40;2 853,62
2;32;zachodniopomorskie;1;5;2;1;1;1;1;91;2;3;4;2;2 246,61;1 871,87
2;32;zachodniopomorskie;12;7;2;1;1;3;2;56;2;5;1;4;1 319,02;1 672,54
2;32;zachodniopomorskie;6;1;2;1;1;1;1;78;2;3;3;2;1 340,00;1 263,92
2;32;zachodniopomorskie;6;1;2;1;1;4;1;42;2;3;2;3;1 578,42;1 417,03
2;32;zachodniopomorskie;1;7;2;1;1;3;1;39;2;4;3;2;1 218,38;1 244,33
2;32;zachodniopomorskie;3;1;2;1;1;3;1;52;1;3;3;4;2 892,54;3 115,95
2;32;zachodniopomorskie;11;1;2;1;1;3;2;36;1;2;4;1;1 500,00;1 885,57
2;32;zachodniopomorskie;11;6;2;1;1;4;1;60;2;3;3;1;885;732,55
2;32;zachodniopomorskie;3;1;2;1;1;3;1;60;2;3;4;4;2 734,00;2 117,52
2;32;zachodniopomorskie;11;5;2;1;1;4;1;40;1;3;3;1;817,44;962,7
2;32;zachodniopomorskie;12;5;2;1;1;4;1;122;4;2;6;3;3 843,20;2 165,39
2;32;zachodniopomorskie;12;7;2;1;1;3;1;51;2;3;3;4;1 691,02;1 573,17
2;32;zachodniopomorskie;1;5;2;1;1;3;1;73;2;2;4;2;1 927,20;1 149,90
2;32;zachodniopomorskie;11;1;2;1;1;4;2;16;1;3;3;1;2 080,98;1 133,50
2;32;zachodniopomorskie;11;6;2;1;1;4;1;27;1;3;3;1;847,4;942,44
2;32;zachodniopomorskie;6;7;2;1;1;4;1;21;1;4;2;2;867,2;1 184,96
2;32;zachodniopomorskie;3;1;2;1;1;4;1;30;1;3;3;4;2 103,80;1 778,57
2;32;zachodniopomorskie;3;1;2;1;1;3;1;80;2;4;2;4;1 220,80;1 532,16
2;32;zachodniopomorskie;9;7;2;1;1;3;2;49;2;5;1;4;911,65;1 303,63
2;32;zachodniopomorskie;8;1;2;1;1;4;1;135;3;2;5;4;5 919,43;2 881,64
2;32;zachodniopomorskie;11;5;2;1;1;3;1;45;2;3;3;1;1 141,37;808,85
2;32;zachodniopomorskie;6;7;2;1;1;3;2;86;3;5;1;2;1 009,60;634,47
2;32;zachodniopomorskie;12;5;1;1;1;3;2;53;2;3;1;2;1 218,07;1 026,78
2;32;zachodniopomorskie;11;5;2;1;1;4;1;42;2;5;1;1;746,79;533,81
2;32;zachodniopomorskie;3;7;2;1;1;4;2;40;2;5;1;4;400;773,73
2;32;zachodniopomorskie;12;7;2;1;1;4;2;52;2;5;1;2;724,12;645,95
2;32;zachodniopomorskie;11;1;2;1;1;4;2;47;2;5;1;1;297,88;470,93
4;32;zachodniopomorskie;3;1;1;1;2;3;1;62;3;3;3;4;2 185,00;1 388,46
4;32;zachodniopomorskie;11;1;2;1;3;3;2;21;1;5;2;1;405,04;567,53
4;32;zachodniopomorskie;11;5;1;1;2;3;2;26;2;3;3;1;821,25;756,19
4;32;zachodniopomorskie;11;6;2;1;2;3;1;64;3;3;2;1;876,9;1 150,62
4;32;zachodniopomorskie;11;6;2;1;2;3;1;31;2;3;3;1;1 271,14;927,03
4;32;zachodniopomorskie;1;1;2;1;2;3;1;50;2;3;3;2;1 660,00;1 568,71
4;32;zachodniopomorskie;3;1;2;1;2;3;1;57;3;3;3;4;2 515,50;2 250,73
4;32;zachodniopomorskie;1;6;2;1;2;3;2;60;2;4;2;2;1 316,61;1 262,73
4;32;zachodniopomorskie;12;1;2;1;2;3;1;64;2;3;3;2;1 324,00;1 441,48
4;32;zachodniopomorskie;2;6;1;1;2;3;1;52;2;4;3;3;2 287,62;1 914,26
4;32;zachodniopomorskie;4;1;2;1;2;3;2;31;2;4;2;5;971,75;926,86
4;32;zachodniopomorskie;12;7;2;2;2;3;1;75;2;4;3;4;2 017,00;1 502,46
4;32;zachodniopomorskie;6;1;2;1;2;3;2;42;2;3;3;3;1 369,00;1 060,43
4;32;zachodniopomorskie;3;1;2;1;2;3;2;87;3;5;1;4;755;745,85
4;32;zachodniopomorskie;1;1;1;1;2;3;1;62;2;3;4;2;3 223,66;3 334,42
4;32;zachodniopomorskie;4;7;2;1;2;3;2;75;3;5;1;5;1 493,79;1 733,79
4;32;zachodniopomorskie;6;1;2;1;2;3;2;42;1;4;2;3;1 132,88;1 623,17
4;32;zachodniopomorskie;2;1;2;1;2;3;2;40;1;4;2;3;1 876,01;1 479,63
4;32;zachodniopomorskie;12;5;2;1;2;3;2;58;2;4;2;5;2 013,10;1 995,48
4;32;zachodniopomorskie;6;1;2;1;2;4;1;48;2;4;3;2;1 041,50;1 365,85
4;32;zachodniopomorskie;12;7;2;1;2;2;2;40;3;4;2;4;1 660,60;1 620,88
4;32;zachodniopomorskie;11;6;2;1;2;3;1;75;3;4;2;1;1 105,32;1 357,50
4;32;zachodniopomorskie;3;1;2;1;2;2;1;87;3;4;3;4;2 205,10;1 556,25
5;32;zachodniopomorskie;8;1;1;2;2;2;1;64;3;3;3;4;3 294,00;2 838,77
5;32;zachodniopomorskie;1;4;2;1;2;2;1;72;2;5;1;2;1 016,68;980,45
5;32;zachodniopomorskie;8;4;1;2;2;2;1;85;4;4;3;7;2 457,80;2 418,49
5;32;zachodniopomorskie;12;1;2;3;3;2;2;55;3;5;1;3;1 015,00;992,7
5;32;zachodniopomorskie;4;7;2;1;2;3;2;54;2;5;1;5;884,3;770,64
5;32;zachodniopomorskie;12;6;1;1;2;3;1;59;2;2;4;2;1 569,76;1 192,33
5;32;zachodniopomorskie;11;5;1;1;2;3;1;73;3;1;6;1;1 646,90;1 720,50
5;32;zachodniopomorskie;12;6;1;2;2;3;2;60;2;3;3;3;1 477,00;1 382,36
5;32;zachodniopomorskie;5;1;2;3;2;3;1;100;4;3;1;6;2 312,60;2 523,10
5;32;zachodniopomorskie;6;6;2;1;2;3;2;37;2;4;2;3;640,32;614,08
5;32;zachodniopomorskie;4;1;1;2;2;2;1;140;5;3;3;5;5 678,70;2 451,28
5;32;zachodniopomorskie;1;5;2;1;2;4;2;87;3;5;3;2;974,9;772,06
5;32;zachodniopomorskie;1;1;2;1;3;3;1;57;2;5;1;2;1 827,58;1 415,04
5;32;zachodniopomorskie;12;5;1;1;2;2;1;64;4;3;3;5;2 992,00;2 064,69
5;32;zachodniopomorskie;8;1;2;1;2;3;2;63;3;5;1;5;1 062,60;1 088,70
5;32;zachodniopomorskie;11;1;1;2;3;4;1;80;3;2;5;1;1 708,80;1 165,14
5;32;zachodniopomorskie;12;7;1;1;2;2;1;80;3;3;2;2;1 419,31;2 320,95
5;32;zachodniopomorskie;11;5;2;1;2;3;1;72;3;5;1;1;717,52;727,86
5;32;zachodniopomorskie;1;6;2;1;2;2;1;56;3;3;2;2;1 646,48;2 156,84
5;32;zachodniopomorskie;1;5;2;1;2;3;1;49;2;5;1;2;1 358,90;2 718,79
5;32;zachodniopomorskie;12;1;1;2;2;3;2;92;4;4;2;5;1 887,60;1 186,04
5;32;zachodniopomorskie;1;5;2;1;2;3;2;60;2;2;5;2;1 714,90;1 610,99
5;32;zachodniopomorskie;3;1;2;1;2;3;1;48;2;3;3;4;2 431,20;1 885,42
5;32;zachodniopomorskie;2;7;2;1;3;3;2;46;2;5;1;3;625,4;559,9
4;32;zachodniopomorskie;1;5;1;1;1;1;1;42;2;2;5;2;2 813,67;2 402,33
4;32;zachodniopomorskie;1;7;2;3;1;4;1;120;3;5;1;2;631,97;758,14
4;32;zachodniopomorskie;1;5;2;3;1;4;1;100;3;3;3;2;1 600,00;961,48
4;32;zachodniopomorskie;3;1;2;1;1;4;1;32;2;4;3;4;2 368,46;1 828,56
4;32;zachodniopomorskie;2;1;2;3;1;4;1;120;5;1;6;3;5 500,00;3 634,48
4;32;zachodniopomorskie;12;1;2;2;1;4;1;110;5;2;5;3;5 733,54;16 167,71
4;32;zachodniopomorskie;1;4;2;2;1;4;1;200;7;2;4;2;2 100,00;2 336,34
4;32;zachodniopomorskie;2;1;2;2;1;3;1;60;3;3;3;3;2 059,40;1 912,19
4;32;zachodniopomorskie;1;5;1;3;1;4;1;70;2;1;6;2;2 864,00;2 980,05
4;32;zachodniopomorskie;3;1;1;1;1;3;1;68;2;4;2;4;1 286,70;1 437,34
4;32;zachodniopomorskie;1;1;2;2;1;4;1;80;4;2;4;2;3 000,00;1 012,95
4;32;zachodniopomorskie;5;1;2;1;3;3;2;36;2;5;1;6;1 728,10;1 297,30
4;32;zachodniopomorskie;1;6;2;1;1;1;1;32;2;3;4;2;1 595,00;1 373,64
4;32;zachodniopomorskie;3;1;2;1;1;1;1;32;2;3;3;4;3 162,44;2 507,81
4;32;zachodniopomorskie;1;5;2;2;1;4;1;100;4;1;6;2;2 971,21;2 729,01
4;32;zachodniopomorskie;1;1;1;3;1;2;1;50;3;2;3;2;2 278,30;1 643,77
4;32;zachodniopomorskie;11;7;2;1;3;3;2;25;1;3;1;1;319,9;329,78
4;32;zachodniopomorskie;3;1;1;2;1;2;1;64;3;3;3;4;2 740,10;2 479,92
4;32;zachodniopomorskie;12;6;2;1;1;1;1;42;2;3;2;2;1 719,73;2 112,88
4;32;zachodniopomorskie;9;1;2;1;1;1;1;42;2;5;1;4;1 844,91;1 549,56
4;32;zachodniopomorskie;11;5;2;1;1;2;2;48;3;3;3;1;973,15;533,28
4;32;zachodniopomorskie;3;1;1;3;1;4;1;120;3;2;5;4;3 734,90;1 369,65
4;32;zachodniopomorskie;3;1;2;1;1;3;2;30;2;4;2;4;2 524,07;1 426,41
4;32;zachodniopomorskie;8;5;2;1;2;3;1;68;3;3;3;5;1 750,90;1 367,65
4;32;zachodniopomorskie;12;7;2;1;1;1;1;56;3;3;2;4;2 078,63;1 844,35
4;32;zachodniopomorskie;8;1;2;1;1;4;1;110;4;3;3;4;2 820,00;2 161,53
4;32;zachodniopomorskie;1;6;2;1;1;3;1;36;2;4;1;2;884,48;681,23
4;32;zachodniopomorskie;1;5;1;1;1;4;1;37;2;3;5;2;1 788,26;1 236,34
4;32;zachodniopomorskie;1;1;2;1;2;3;2;29;1;5;1;2;834,2;769,78
4;32;zachodniopomorskie;3;1;2;1;1;4;1;50;2;3;3;4;2 214,00;1 775,13
4;32;zachodniopomorskie;12;7;2;1;1;1;1;47;2;3;3;3;2 475,00;5 099,43
4;32;zachodniopomorskie;12;1;2;1;1;3;1;42;2;3;3;3;2 528,80;2 130,68
4;32;zachodniopomorskie;4;1;2;1;1;3;1;72;3;5;1;5;1 031,60;788,96
4;32;zachodniopomorskie;3;1;2;1;1;4;1;46;2;3;1;4;1 904,00;2 059,48
4;32;zachodniopomorskie;2;4;2;2;1;3;1;59;4;3;4;3;2 360,00;2 476,28
4;32;zachodniopomorskie;12;1;2;1;1;1;1;48;2;2;4;4;3 654,65;3 490,31
4;32;zachodniopomorskie;12;5;2;1;1;4;1;46;2;3;3;4;1 797,67;1 143,00
4;32;zachodniopomorskie;11;5;2;2;1;3;2;20;1;4;1;1;447,63;337,99
4;32;zachodniopomorskie;3;1;2;1;1;4;1;38;1;3;3;4;2 069,00;1 324,49
4;32;zachodniopomorskie;6;1;2;1;1;4;1;50;2;5;1;3;1 447,94;1 208,01
4;32;zachodniopomorskie;2;1;2;1;1;4;1;46;2;3;2;3;2 188,80;2 368,26
4;32;zachodniopomorskie;1;1;2;1;1;1;1;42;2;4;2;2;1 490,00;1 411,84
4;32;zachodniopomorskie;2;6;1;1;1;4;1;56;3;3;2;3;2 644,87;2 331,85
4;32;zachodniopomorskie;1;5;2;1;1;4;1;36;2;3;3;2;1 350,00;1 133,55
4;32;zachodniopomorskie;12;1;1;3;1;3;1;110;5;3;2;7;4 728,79;8 612,38
4;32;zachodniopomorskie;1;5;2;2;1;4;2;48;1;4;3;2;1 305,84;1 202,07
4;32;zachodniopomorskie;2;1;2;1;1;4;2;30;1;5;2;3;1 143,30;927,77
5;32;zachodniopomorskie;1;5;2;1;2;3;1;45;2;4;3;2;2 291,41;1 981,64
5;32;zachodniopomorskie;1;1;2;1;3;1;1;48;2;2;4;2;3 068,99;2 802,55
5;32;zachodniopomorskie;12;6;2;1;2;1;2;47;2;4;2;2;1 425,81;1 175,72
5;32;zachodniopomorskie;1;5;2;1;2;3;1;42;2;4;3;2;1 655,39;954,22
5;32;zachodniopomorskie;1;5;1;3;2;2;1;110;5;3;3;2;1 519,23;1 223,42
5;32;zachodniopomorskie;1;4;2;1;2;4;1;54;3;3;3;2;3 700,00;2 607,08
5;32;zachodniopomorskie;1;1;2;1;2;5;1;25;1;5;1;2;1 650,00;1 289,25
5;32;zachodniopomorskie;12;5;1;1;2;3;1;38;2;5;1;2;1 282,60;1 380,80
5;32;zachodniopomorskie;12;1;2;1;2;3;1;62;2;5;1;3;1 255,92;1 114,37
5;32;zachodniopomorskie;11;4;2;1;2;2;2;63;2;3;3;1;630;959,27
5;32;zachodniopomorskie;11;1;2;1;3;4;1;26;2;3;3;1;1 420,00;700,45
5;32;zachodniopomorskie;12;2;1;3;2;2;1;99;3;4;3;7;2 007,12;1 424,02
5;32;zachodniopomorskie;8;4;2;3;2;2;2;120;6;4;2;9;5 352,09;5 422,00
5;32;zachodniopomorskie;8;1;1;3;2;2;1;150;7;4;3;4;2 255,00;2 238,31
5;32;zachodniopomorskie;2;4;2;1;2;3;2;25;1;5;1;3;515,8;746,78
5;32;zachodniopomorskie;1;5;1;3;2;2;1;99;4;3;3;2;1 569,36;848,03
5;32;zachodniopomorskie;12;1;2;3;2;2;1;80;4;4;3;3;3 222,87;1 122,31
5;32;zachodniopomorskie;1;1;1;3;2;2;1;86;5;4;2;2;1 926,85;1 482,63
5;32;zachodniopomorskie;12;5;2;1;2;3;1;57;2;5;1;6;1 672,57;969,32
5;32;zachodniopomorskie;8;4;1;1;2;2;1;80;4;4;2;4;2 728,30;2 426,12
5;32;zachodniopomorskie;1;5;2;1;2;3;1;26;1;4;2;2;1 554,40;1 149,57
5;32;zachodniopomorskie;3;1;1;1;2;1;1;30;2;5;1;4;1 973,02;1 325,60
5;32;zachodniopomorskie;12;1;2;1;2;1;1;32;2;5;1;2;1 558,40;1 232,16
5;32;zachodniopomorskie;12;5;2;1;2;3;1;57;3;5;1;6;1 674,79;1 551,64
5;32;zachodniopomorskie;12;5;2;1;2;1;1;51;3;2;4;2;4 330,32;2 682,49
5;32;zachodniopomorskie;3;1;2;1;2;1;1;98;4;4;3;4;3 085,00;1 907,57
5;32;zachodniopomorskie;1;5;2;1;2;4;1;37;2;3;3;2;2 468,00;2 320,64
5;32;zachodniopomorskie;2;1;2;1;2;1;1;74;4;4;3;3;2 000,00;2 719,49
5;32;zachodniopomorskie;12;6;1;1;2;1;1;56;3;4;2;3;1 457,25;1 149,58
5;32;zachodniopomorskie;1;1;2;1;2;1;1;48;3;3;4;2;2 211,60;1 742,49
5;32;zachodniopomorskie;1;1;2;3;2;2;2;65;3;4;2;2;1 648,00;711,4
5;32;zachodniopomorskie;1;5;1;1;2;2;1;48;2;3;3;2;1 838,16;1 918,44
5;32;zachodniopomorskie;2;1;2;1;2;1;1;35;2;3;4;3;2 242,00;1 798,39
5;32;zachodniopomorskie;4;6;1;1;2;1;1;37;2;4;2;5;2 218,33;4 143,53
5;32;zachodniopomorskie;1;4;2;1;2;3;1;39;2;4;3;2;1 991,20;1 304,03
5;32;zachodniopomorskie;3;1;2;1;2;1;1;69;3;4;1;4;1 634,36;1 071,60
5;32;zachodniopomorskie;1;1;2;3;2;2;1;65;2;4;3;2;1 408,06;1 822,70
5;32;zachodniopomorskie;1;6;1;1;2;1;1;46;2;4;3;2;1 845,88;1 299,58
5;32;zachodniopomorskie;1;5;1;3;2;2;1;130;6;5;2;2;1 762,06;2 585,41
5;32;zachodniopomorskie;1;6;2;1;2;1;1;54;2;5;1;2;1 311,99;1 225,13
5;32;zachodniopomorskie;1;5;2;1;2;1;1;72;4;3;3;2;2 713,79;2 917,28
5;32;zachodniopomorskie;1;1;1;1;2;1;1;48;2;3;3;2;3 218,19;2 433,44
5;32;zachodniopomorskie;8;1;2;1;2;2;1;68;3;3;3;4;3 497,70;4 836,24
5;32;zachodniopomorskie;6;1;2;1;2;1;1;51;2;4;2;2;1 381,70;1 739,40
5;32;zachodniopomorskie;11;5;2;1;2;1;1;38;2;4;1;1;973,7;1 596,93
